Global_ID,Alias_Global_IDs,City_ID,Entity_Type,RestaurantID,Source_IDs,Restaurant Name,District,District_Raw,Admin_Normalization_Status,Address_Raw,Address_Current,Category,Category_Normalized,Lat,Lon,Overall Rating,Rating_Scale,Rating_Count,Review_Sample_Count,Google_Rating,Google_Rating_Count,Foody_Rating_10,Foody_Review_Sample_Count,Primary_Rating_Source,Price,Price_Min_VND,Price_Max_VND,Opening_Hours_Raw,Image_URL,LLM_Input_Text,Source,Merge_Status,Data_Quality_Flags
google_maps_5460,,da-nang,poi,0x314219001a09b297:0x5836c12cda347b90,google_maps:0x314219001a09b297:0x5836c12cda347b90,HopHop Cafe,Cam_Le,Cam_Le,pending_spatial_join,,,Quán cà phê,cafe,15.996838,108.218013,5,5,1,,5,1,,,google_maps,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4g2FJNVUBi7rhDskZy4d7yxR2_1ZbaaLETvdUbQ-h89h3upL75Bo1adW7is1H_pnEgf_CEDeRiM07GtbCOJ3e6lGT9EPjIgf2w4yN1XBrxjNqOR2GuxLOQDxKtyrHjVOES6yly2wS94Qw=w408-h611-k-no,"Tên địa điểm: HopHop Cafe. Danh mục nguồn: Quán cà phê. Mức giá: Chưa cập nhật. Đánh giá theo nguồn: Google Maps: 5.0/5 (1 lượt đánh giá). Bình luận mẫu: HopHop Cafe tại 240 Mai Chí Thọ là một quán cà phê với không gian tươi mới và hiện đại, rất thích hợp cho những buổi gặp gỡ bạn bè hay làm việc nhóm. Thiết kế của quán trẻ trung, năng động, với nhiều góc nhỏ được trang trí sáng tạo, mang …",google_maps,single_source,admin_pending_spatial_join
google_maps_5461,,da-nang,poi,0x31421751bf9fbb5b:0xac9202f2978e5545,google_maps:0x31421751bf9fbb5b:0xac9202f2978e5545,Café Kiến Trúc,Ngu_Hanh_Son,Ngu_Hanh_Son,pending_spatial_join,,,Quán cà phê,cafe,16.04826900924,108.235013963764,4.5,5,2,,4.5,2,,,google_maps,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Iex7YZTeCZJepvJIKho-FA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.430844&pitch=0&thumbfov=100,Tên địa điểm: Café Kiến Trúc. Danh mục nguồn: Quán cà phê. Mức giá: Chưa cập nhật. Đánh giá theo nguồn: Google Maps: 4.5/5 (2 lượt đánh giá). Bình luận mẫu: Không có bình luận,google_maps,single_source,admin_pending_spatial_join
google_maps_5462,,da-nang,poi,0x3142199e63362493:0xac5298049a182bfb,google_maps:0x3142199e63362493:0xac5298049a182bfb,Hàng Bia 175 - Bia Hơi Hà Nội,Cam_Le,Cam_Le,pending_spatial_join,,,Nhà hàng,restaurant,16.020638934215,108.227293027059,4.2,5,85,,4.2,85,,,google_maps,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYKM9hdpbIzVSJOrd2B5WWxiErN314jXOgXySRbv69WeHzVPoLY5o0hisgurt_ERtundO9MPOI65AmQXS14-rX1rgj6_xBKJPLcmKzBCps66nJoH1nEx7Uy40ImUYJTUqDCECf=w408-h306-k-no,https://lh3.googleusercontent.com/geougc-cs/ABOP9puh1EEGnjAUxWeSy6WUUobrZpdwMZokHrupX7Xw2SiLdeVkN19P1kfChS5jXOyq_UnC4qtsbwkbPwAklSI5yEFQfqgSkqyjIHT1BTZBmkQwSyql-33803e7uFq54u_hPFLerd0r86ghZYZP=w300-h450-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pvHaAJTc7QrgrElK_1-b4MZUW-MBHMV13LRXCFiCa7XCAsyqaZnatsAFxOE6gx70Nm4OMM9p9Q-LhPCtjtI3928JNIDNj7p6Xki_r8ZFgLeyR-pgcDRPY978fC-05iIXzU3Tpu3R7ZdRcpU=w300-h450-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ps0kga4mBGyTnz80fROms-AVC3YaR1qpJfTYL73wnlcHRmOF7SOvsX9w5XfGwbN9W9Dr1QMtm10LmE-ExVhWkyoOS37nBoulTxqKXQpOAcdrSaB0Ms-H9_Wnbn8aG5XzMqDd-3ynnKtE3SO=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pv64dRaopXb5h9XYZOA2gzYCPM4QoCQ8kV6gXwg4F1UQJxpr2PbZZ_7PRfiU6QrH9cAVpICyuTveV0j2pxaa8F7u2ggvr4RPloPggor1ekPFw8MbJyLPFrazeoHihCKF15fFH-TSA6mfCg=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9puKlUfQ_T2fPUkuJEB_EKxRyEqNZ4nFPHOwM3dCrxuuIVqIKOi9V92Bu-tvxOwGOjO-v88D9216I0I1puvex0Rlr6yoNS2zqygxvdMpDrw-i8j6w2qka2015HgpIP3o1ft7M4IpP3Y6GQE=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pt3ep4sL5VX5mFhppNQ4bc0f6xPHzOabKWYcPWV42ZG1vPUV7UxtHydFVkwLPCDT_FrcqLu4KmDdg0mQrlZuMWV_JjYiXN463T8Lq_Ac7CnIRkfrY5l-8afal9YrM6jvY-J_V6LkM7Kj1nv=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9puRcV3pBEeubahTpTJQDu1piYH30JtK3o8c-dK6APfrGTWl9UDADOCwreKBfyitGr56DB3e9Vf_f3hx8IlEeXHKHJpGNjAcHJ-szCjk4V6MRfLMXnu3HgFd-CcavLy7KQ4Y37mKzjqC1hc=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ptsFTzlZo5SCPIp4wmUjjnxX1o4I-Hs5UMSeaEUqC3Cj4LKWpsRB1Kc43iHK8p35QpLUKuM5SgJ3lowmPVyk8oURrBPuj3CLtmqnFv9SldDvS1GNMGuNkEJL7n4Mvca8_6Lj5znfVrVAsnd=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ptnq3NuuRIP0Vz9cJsAEzX0NOwm3RmwN45vY06eCQKVHE-S0RXHK4ugnFT7zmm_KVVmLYObHm37vLqYyU05GxnZeIptzcFnIxPPurXcJ6nfDjTbOe_WkYKMIWv0LI0FHLfXspNdRW7wuEc5=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ptaIs7pI8m3F_e7NLhZ_Bfbtbf_EMHsPJA8aR8w5SURGSm31sHCVG5-C3AxcofeTUTF21wkYLGXTBPnpZgXdZ99VUrHoRS-loNkV5ksCtcwQ4NlVOVmmtPiojV3aLKRC8Vglz504oe3_swu=w300-h225-p","Tên địa điểm: Hàng Bia 175 - Bia Hơi Hà Nội. Danh mục nguồn: Nhà hàng. Mức giá: Chưa cập nhật. Đánh giá theo nguồn: Google Maps: 4.2/5 (85 lượt đánh giá). Bình luận mẫu: Đồ ăn và không gian ok. Tuy nhiên gọi rau thêm (khoảng 5 lá cải) cho món gỏi bò thì lấy giá 30k. Quá đắt và quá đáng… | Bầu không khí là là vui vẻ, nhân viên đông làm cho khách hàng boét phải chờ đợi, chất lượng món ăn khá là ổn vị thì ngon ko bị mặn, về chất lượng bia ở dsaay tôi đánh giá là 8 điểm vì đủ yêu cầu thơm nguậy, men.bia về phòng vệ sinh thì 7/10 nha mọi ngueoif, mọi người cũng nên đến đây để thử | Quán bình dân, giá cả tốt nhưng mỗi món hơi ít, hương vị ổn tuy nhiên thi thoảng bếp lại nhầm nước chấm (ví dụ đúng ra mắm kho quẹt thì lại bỏ xì dầu). Được cái phục vụ nhiệt tình nhanh nhẹn dù rõ ràng là thiếu người, quán rất đông vào tầm …",google_maps,single_source,admin_pending_spatial_join
google_maps_5463,,da-nang,poi,0x31421b00541d0b35:0xa0e00eed959a3408,google_maps:0x31421b00541d0b35:0xa0e00eed959a3408,"Bếp Hiền - Cháo Bò, Cháo Giò, Cháo Lòng",Cam_Le,Cam_Le,pending_spatial_join,,,Nhà hàng ăn nhanh,restaurant,16.020638934215,108.227293027059,4,5,2,,4,2,,,google_maps,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepm8rZzZtc3obdnqenwpNCxMC0KAMwCpYs5sN9EE_7IzAw4h5uYDPBJJbgdOTIi4Es_8fAnQaYyfB592VAuDPW9vimoXMjETXrj9fduNfWyumkqn5I5AYytpwDA8_tuVJglCCAGZhkMqHc=w408-h541-k-no,https://lh3.googleusercontent.com/geougc-cs/ABOP9puN4CEqXLaWShPwiAGaVmSqelh3m2eBmmGSmAQW242aMKUZ4IywlhsLwr1Wbj4dioRM3oM9OIK07YlLeU6ZdsDS6rzbQC0VQatyq5CAPsF_IF_rJdKWq8oc0njnmkzziEf3b436C8037J4G=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9psvVXowQvUJCAA-ujPPYBJ5V-QT3w9eh9-PNm9shbgPnv01JwP60fQT5679Cedt32vLGdAp5f2Q7PND-PepwFPp4ktHNdPa7RH_LPqaa4-zBafEJKo-dIR6eQ2PvkE20_Mat8WGbckBrbI=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ptAgIAJU5RK6VRNwVHkEx-0uSKiq7vYApdoGVnG8J2_t-vk5G6lwytya9RdFCot0ZV5OxvG9jElSiFD53G3pSoXBPJiKvvlNLAwjnedT5--Zsdw7PGY257FM6QXhUSxxwwB8-tY_JXPDqla=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pualXM8DafovN1Db1AJRs3L8yV1t4NMilI9_yYHJGFH8hmwLQa9GZQDnDreXXHoB5EnyykiakZoWJWbsJhBgJGbp5up4QWEh5CuhfjTzeExZNxXIMj6oPWJ3WWLTTPtcosnnY7TEznxQuHJ=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pvf_tlAo7tZEqcLGYJWkZRQepceLTw0Ly5vwunmQkOwBUb7UWjyzBe1A683sOTUN4Sw60q1w76dQIQVb_a2cO3Ql-Qb3yohld8IgPq7kFbE91ziyKwuYnCSVkeWvAWeP21MKwrsrI2t2Qwm=w600-h450-p","Tên địa điểm: Bếp Hiền - Cháo Bò, Cháo Giò, Cháo Lòng. Danh mục nguồn: Nhà hàng ăn nhanh. Mức giá: Chưa cập nhật. Đánh giá theo nguồn: Google Maps: 4.0/5 (2 lượt đánh giá). Bình luận mẫu: Không có bình luận",google_maps,single_source,admin_pending_spatial_join
google_maps_5464,,da-nang,poi,0x314217001e08803b:0x7be3df4858296818,google_maps:0x314217001e08803b:0x7be3df4858296818,Mì Nét Quảng,Ngu_Hanh_Son,Ngu_Hanh_Son,pending_spatial_join,,,Nhà hàng,restaurant,16.029778754381,108.242133750467,4,5,19,,4,19,,,google_maps,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AHVAweplMZOmff18MMkY-26MGiwpA0n0XwTPx004CiBNM3kzMMP9u9n8neYKtZKWl9WZGgd7dq48k6Tsg83w0JRT5ADtwpJ_JTXg4opP4xZTzGXZpo9j8JFv7vi7cV05-yp7xSk4alhdNg=w408-h306-k-no,https://lh3.googleusercontent.com/geougc-cs/ABOP9pua1n7POMXA72TKiWXaWp-1XdboEYBFrbqJIieKE5BQAz56uilqgh5sMSqifbndib8TN5DX3NAzBX6UgwvV0yGI8uMwJZaPYm7mAbyOXTA463dajRqj6Q3CfsuEX0NmVu29KM0p7FzMxP5e=w600-h450-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pukdmt9IvUtgpfIwNGr3kLrpyPpPtyAxa8w-Jy9ylVFqMUNzRwtK0MHRx86TFAGyOhq_XJBssWHDs_gjek2yEI1PbQll0xKrzm2LnjOTLL3yCipFdxqdReso5yvihEuc5KtK5fdAvvS9ysf=w600-h450-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ptDhDeI-qhiUdYWXtJCXCLog9MH-R1wfT1rPzSYWMRZTr7a09mY6JYot2IPcy7tSDoePDVosr5NRET8zI3tfjaULZAqWq4kio6C_oSU6koHahMxun86gt6YfkokD7In7LGxZcnd_SwVsQ=w300-h450-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pvj32kV4r_DIvuLCJh0McGZEAT9NISUPq9vAiKnap6mGQbzA5A1xwtjihT3IHJ7EaWeCk8E451j8fg4z2b3UIuz8BRG7WBnw-G8aIJB1dGyXUw263ttCxlD4PujVVwg_fQMU2VCN0-H0pE=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pto2C1h4Cq0U9MVp0jh1PmNQQ-AuMqhRmXg3F7mDaqljPLqJ2IE-9y5YApwrgZCK3feTIYCeQeP0EqawITTMb5NG7Er7yyQMhlVFlrd8egdM1tJChvFc2YPHJQLx2hCuQK--1-UZdKHv9c=w300-h225-p","Tên địa điểm: Mì Nét Quảng. Danh mục nguồn: Nhà hàng. Mức giá: Chưa cập nhật. Đánh giá theo nguồn: Google Maps: 4.0/5 (19 lượt đánh giá). Bình luận mẫu: Với giá 25k, thì không gian và mỳ như vậy là rẻ, rau rất ngon. Mỳ bò thịt nhiêu lắm,nay di ăn.vỉa hè cung 25 30k rôi ma không dc sach sẽ, lịch sự như vậy. Minh thích và ăn sáng mỗi ngày. Nên ko có gì đê chê. | Mình ăn bát mì cá lóc, cá được tẩm ướp nhiều ớt sẵn rồi nên rất cay (ko hợp với ng ko thích cay). Và miếng cá còn lẫn khá nhiều xương dăm nhỏ, ăn khó chịu. Nói chung ko ổn lắm | Lái xe gia đình mình cho đoàn đến quán này ăn trước khi đi Bà Nà Hills và có hướng dẫn quán giá rẻ mà ngon. Tuy nhiên, mình chỉ thấy vế rẻ đúng. Còn về độ ngon thì mình thấy ko có gì đặc biệt, mọi thứ rất nhạt mà suất ăn ko có bánh đa đi …",google_maps,single_source,admin_pending_spatial_join
google_maps_5465,,da-nang,poi,0x314210cae554eabf:0x926a3519822e86fc,google_maps:0x314210cae554eabf:0x926a3519822e86fc,Osteria Al Mare,Ngu_Hanh_Son,Ngu_Hanh_Son,pending_spatial_join,,,Nhà hàng ý,restaurant,16.013803000568,108.261815015349,4.2,5,204,,4.2,204,,,google_maps,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepP_aezg_7tJBzzt4ynZjZbCpQYLxDjlgxMMZ84mx0yjfSpMrohhDblItcbb3IOvHrPSWG96r5jVg65e8NPrtaz5UebyEp7HTTq7TNXNtFoi3qB6RU_Vp1mtEmfLxGlsqP2ic43=w433-h240-k-no,https://lh3.googleusercontent.com/geougc-cs/ABOP9pvpLHzIkp62AfgtpDMiE74tQUwZqtlNuRJREMSzV9JF0OcwKb-aGoqdyM4LzcMeGkSBQSzn-GIl1II71e9k2bO81kCefuCFzidWFISfS4fNetPie7bwtsoHOtNZ67EpdJAF-uBdblEqT68R=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pvy9g6zNLDRxPDuhgxvEOZ6nkopHcyALl2OjolbbGcAolbD6FBdh7TiDst9TRAEnQ5pFmk1D6UUmLueFAdHAE27f5AYrhuqKskFRkWgZbiB8HSOAav5WO4emUY6Nch8ubb1VBBs__UAFKc=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ptcLGc30jhCVWPFqbFA2hAKVuqntyfFYc0YynmJZtrpDYuKtOy_n_k_7JO_rih8QAnnX1VjYvD1CBA3ekkH0_xh2l1-z_wQQeHb4NaAnYq4Hj4gavtxeKGNR8szuCE-B4WG8erYvRMVxOsE=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pv9e0NDJPJJLNTvES6xZ3VjfdNMZNsfMLrC7QfjFIFc8tj1a70E1n41VCU1bj5S-2n5-bDVOKUF9HehJ-fMnFuK9L4pJtzHZz2jYl9xskb96t8R1Kpgvrs3-_Oc8wyHUQweN4nwhhuOqb31=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pu2yR0j6vX2vGnE6AdXU3wQYUrcgKNezLSwsNXG39LhwL_V1Vaexjwg1pVh5lHpZj4Qc9BD5VrLK39aLeBP8r7mVTz1jf5RRCkfX_Co37p-AKTR9u2fhRginJjtEEXHQf1mUl1V=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pux6PM9LfBA3BmINSIDo9Hk4a6zpsGKIecwkIChIDJhgf2eTlJ8hyKBWOv_XoF53ak1knt3FmSLefsoRNkA-fNTeAQqffaZL-jalaHMjdZnHaVNtHgw2USdBpJb3JBiq0vJETmOlQ=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9psssmLPbXafW8rlbl1w0SRYc6vz10IsyVWWSqA8tLglzvsSuTA8PVy-1OqxH09GeNqQNR_xzvXn_D0uBeIvJQJdbzAyzrOyA4tWIW6kN7rnfrlyP3_vonm7TcluGMzDu8vKKBo=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pv4rABmigUIzeH4nQ-2vx9hT7y2K8qQyNjqAu5Gwy9OFI1lDHStz-OQo_0JJcZD6hqHAMgS1B2YyhH2-hAedvxbi3oP-TdYXL18vRRml_REKNgoGkFagxMjIVgBNhKk5TQ3SRvA=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pt2YH0IOnpLAz02jAaL1wCOXS5uAYSZs7SwY_WXAMlBsMDLsYLqKfkNXzBbYqFWEmFs2uclp5T-9uffE4P2FgWuL5n5TDsQlTgoAWrUz7x-dUe4DQ_wDFOnrUTwnLxu-JgGzGUk5m41o6uI=w600-h450-p","Tên địa điểm: Osteria Al Mare. Danh mục nguồn: Nhà hàng ý. Mức giá: Chưa cập nhật. Đánh giá theo nguồn: Google Maps: 4.2/5 (204 lượt đánh giá). Bình luận mẫu: Nhà hàng nằm trong resort | Món ăn không gì mới lạ nhưng ngon, giá ko rẻ, nhân viên chu đáo | Pizza, mỳ ý và bingsu đều rất ngon",google_maps,single_source,admin_pending_spatial_join
google_maps_5466,,da-nang,poi,0x3142110003cea10b:0x7661f66dcbbce04b,google_maps:0x3142110003cea10b:0x7661f66dcbbce04b,Truong Sa Restaurant,Ngu_Hanh_Son,Ngu_Hanh_Son,pending_spatial_join,,,Nhà hàng,restaurant,15.980809546074,108.275891605746,4.9,5,1325,,4.9,1325,,,google_maps,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqiCTWESdaWRup63vM4Kmnc0bI0uff1SwsVz-VYhp2jKdCTih_7nVsopIqDO9m7bnhQ9nvHpSiEhA8VNWHtbhWFc3gRqaZuqTYk3xmxMLN-OKmKK4KDGTVr3qytgLGoYt0Nj8xBtyRFLiTK=w408-h306-k-no,https://lh3.googleusercontent.com/geougc-cs/ABOP9pswqe3zNMBUqlxm56WOSfglwFsC6ZrWvNbBc1YFO-I3c_B54ziQcObGd4rHtjOs3odFdLWk1Nrg7VWV7M3NREzHEg2ilXCEOPYCFWWXDBvbSD7Up-OJS74R_wNyzLJe0PjsJ--2jRywvebX=w600-h450-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pu7-FiHHi6rJuOi0edAoEN519WrViFH61FpdIeDGkFYGX-OuLOhkpbsafWXk5hWROFHGeTRcxl2s0BkprMv4qj_jIKc0P3EjLFuKXsOZsYbEGxKxP4uv5GNL5-7i3MXWkml4CvBAKwg0Z5I=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ptoRL9Tp1ijKwYzn_o6HjRFAqgr2FrH7OC0Oc8bSwzYrs0t7HiBGegXCI6wjxunruc0qxbI90A3ZjObtB5CGnqov9q8doVtM21q7r_g9pGkyyQVrkO3OJ8E8-KZhKh9E35YzbWoKHIR5OWq=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ptV9KDhG4_DOvawWhGaMzKFaWfKvH4Z0gQZOIzdOSBOmVVX-7aWJW9dPjg0QbYV8qnNrV3a8V0WmzaHBdVm4HYKGPExKioO5uRniAcuDNqvPIwCcFcF_WmSbhN1YkoNqDnetBjrQkBFkcIq=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9puzgeVw0DKnYI6GcdZ8IzHQgDrnjLeybhAxaEWsfG6xpAOqhnh7HKEHJyxP1MftqkEgCBafhHz910OeangfosYDROH6huK106Sy7s2T8TjBnNjHW-du7Gscjg43YSgnyAw1QKtV8hi6Wlea=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9puIb7nVYPl-IQZOx470aUwk79K6XnAwisCfOhrBJvtU6ZgSYHVQC4wDS1-sr704bI1J2Jjf3dqeu5OxHxb5-yUTK9MmrwFJvwMWk_QuZqBs1jRpPWyCSf85lK3sD1YRnBwQaxP4pwjbrJMq=w300-h450-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9pvl19VEPT5OBHc0fI3x8AhGQcG6imf2ZkJvQJY-JnALOH4WAc9btjLbE5Kspb2n2w-VhOWLHAV4YDrPaUZryw51hC06N1r9FwD9QYJo3u4Xc40yq41sOZXlkzBO77T5DTxh4GW9B0okdB8T=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ptajPRY3__vrj-aO6RHnz3mE8SunwQgUupBndrRvFOdMpOgG2GFV_Fy78LrN76Xr4rarYGOmxopH1wurWI5csIa5ujZ3sYay27LYSqndaqlqB46wq68Z1md_ZNdhlbTbB1RVZTHxxsIZBk=w300-h225-p","Tên địa điểm: Truong Sa Restaurant. Danh mục nguồn: Nhà hàng. Mức giá: Chưa cập nhật. Đánh giá theo nguồn: Google Maps: 4.9/5 (1325 lượt đánh giá). Bình luận mẫu: Đồ ăn ngon, không khí mát mẻ. Chủ quán thân thiện. Đi từ chùa Linh Ứng ra gặp ngay quán này, giá cũng oke hơn so với các quán đối diện chùa. | Đây chỉ là quán cơm gà không phải nhà hàng. NV phục vụ tốt. Quán sạch sẽ | Đồ ăn ngon, nhân viên phục vụ tận tình 🥰 …",google_maps,single_source,admin_pending_spatial_join
google_maps_5467,,da-nang,poi,0x314210c72d880941:0xd939e3f08859ae6b,google_maps:0x314210c72d880941:0xd939e3f08859ae6b,Café Mộc Lan,Ngu_Hanh_Son,Ngu_Hanh_Son,pending_spatial_join,,,Quán cà phê,cafe,16.0010907,108.2600102,5,5,4,,5,4,,,google_maps,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AHVAwepI9__8ze7Yaw4OCUiatlVAADOHwEFp_di7_ULxNPUWXPGDMHuuzkuL1ELdjwG1Rs2uCYjfDWZV46sAtJakX8LVRBh0uGK4shM2RLt9C54ofvXCsrWWUkes8RdwGZAEn6FDxTMp81RrClh5=w408-h544-k-no,https://lh3.googleusercontent.com/geougc-cs/ABOP9pvQLbzV8b8BlHCD8_U8L2qZYGyP5pdjTpMxFWR0s2_UntoLWTa0tD6c7SgPDJ0xaAr4-9qEOo5w9aeYMOf12mGosxUdLz15-ecmhH2NoEC-dtPtLUW2WyBT3hwcAUQ7ntt6wC6NjpK3wGEJ=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9puEpKrDgvr6uYaq0N9AwtWs-nClYNcuqBhQ3r02IUsa2eikevgXKfQQD9-oCrIV7IH-N13reu3kCutuaqtU5IbALa-2-lF8Vo_kjjqkhcMi1hCcWVNeh1iVNnjaChXwXocnuGip5srTuX0-=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9ptf5N5JJL8RdqEOw5dOfEbGY_I_bOzXlCKobYouCqu6alySkDL1JiEuxRRduvgbPKo0fS1W1FbB6cxabSeyymt6Z3AqSOT2SVxQnsRKEZL9DPOR8bp8jeOmNKk33QzGl79Yej0iVQgOQzQr=w300-h225-p,https://lh3.googleusercontent.com/geougc-cs/ABOP9puZY99yMAD5NrkvUmhwpKRxB9YqkYy5kmYgPMQgF6fezwFv-byPc7uHdkjaWFwFv31dbHq7qUetFbn12c4ztYO3dts77IVEP5_PQq2Q9HFiVs3yIqFVQsmMZU0ya184cyETMMKG-YPnA9sN=w300-h225-p","Tên địa điểm: Café Mộc Lan. Danh mục nguồn: Quán cà phê. Mức giá: Chưa cập nhật. Đánh giá theo nguồn: Google Maps: 5.0/5 (4 lượt đánh giá). Bình luận mẫu: Café Mộc Lan thực sự là một điểm đến tuyệt vời để tìm về sự bình yên giữa lòng Đà Nẵng. Không gian quán mang đậm nét mộc mạc, truyền thống với những chi tiết gỗ ấm cúng, tạo cảm giác thư thái và gần gũi. Thức uống ở đây rất vừa miệng, đặc … | Toan và vợ anh ấy thật tuyệt vời, nhất định bạn nên ghé thăm quán cà phê của anh ấy để trải nghiệm lòng hiếu khách tuyệt vời nếu có dịp đi ngang qua 😁😁 …",google_maps,single_source,admin_pending_spatial_join
google_maps_5468,,da-nang,poi,0x314211b9d0f86b4b:0x7baaa78899f97264,google_maps:0x314211b9d0f86b4b:0x7baaa78899f97264,Cafe newstar,Ngu_Hanh_Son,Ngu_Hanh_Son,pending_spatial_join,,,Quán cà phê,cafe,16.010116010909,108.255477039262,5,5,8,,5,8,,,google_maps,,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xLNYcx8sKUx6fq2ph_N3Dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.38809&pitch=0&thumbfov=100,https://lh3.googleusercontent.com/geougc-cs/ABOP9pueXL2DnLUMiptcc3E5ZxLyNPnoFRYaDiQvIvFkJ6_gtY-iy_FCbxq-lC4mQsBbmvaSywRzSiu_ZTV4_ok2CVXib9GaHZDw_ivjQuN0C9B1LZBIAvi51_zyCMpSq-0PGhDNpttc=w600-h450-p","Tên địa điểm: Cafe newstar. Danh mục nguồn: Quán cà phê. Mức giá: Chưa cập nhật. Đánh giá theo nguồn: Google Maps: 5.0/5 (8 lượt đánh giá). Bình luận mẫu: Cafe Newstar thực sự là một điểm đến lý tưởng cho những ai tìm kiếm không gian đẹp và lãng mạn. Quán có nhiều góc ""sống ảo"" với những bức tranh và cảnh quan thơ mộng, rất thích hợp để chụp hình. Đồ uống ở đây đa dạng, giá cả phải chăng, phù … | Quán bánh canh đông khách | Chủ quán thân thiện. Đồ uống đa dạng và rất ngon",google_maps,single_source,admin_pending_spatial_join
google_maps_5469,,da-nang,poi,0x314211d489e0b587:0xd2fae7dde14e4728,google_maps:0x314211d489e0b587:0xd2fae7dde14e4728,Cafe Min,Ngu_Hanh_Son,Ngu_Hanh_Son,pending_spatial_join,,,Quán cà phê,cafe,15.998703001998,108.259730016934,5,5,1,,5,1,,,google_maps,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S-vZ3s3OA265uMXS0IVsVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.40565&pitch=0&thumbfov=100,"Tên địa điểm: Cafe Min. Danh mục nguồn: Quán cà phê. Mức giá: Chưa cập nhật. Đánh giá theo nguồn: Google Maps: 5.0/5 (1 lượt đánh giá). Bình luận mẫu: Cafe Min là một quán cà phê nhỏ xinh với không gian ấm cúng và phong cách hiện đại, rất phù hợp để nhâm nhi ly cà phê và thư giãn. Đồ uống ở đây được pha chế khá ổn, đặc biệt là các loại cà phê truyền thống mang hương vị đặc trưng. Nhân …",google_maps,single_source,admin_pending_spatial_join
